Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SalePrice_log,TotalSF,HouseAge,RemodAge,TotalBathrooms
1162,20,3,0.0,14778,1,1,0,2,0,1,0,6,4,2,0,2,6,7,1954,2006,3,1,6,6,1,72.0,4,3,1,3,3,3,1,728,6,0,568,1296,1,5,1,5,1640,0,0,1640,1,0,1,0,3,1,4,7,6,1,4,5,1993.0,3,2,924,3,3,2,108,0,0,216,0,0,0,4,1,0,11,2008,8,4,224000,12.319405795112926,2936,54,2,2.0
1163,20,3,109.0,8724,1,1,3,3,0,4,0,19,2,2,0,2,5,5,1968,1968,1,1,12,13,2,0.0,3,3,1,4,3,3,1,492,6,0,402,894,1,4,1,5,894,0,0,894,0,0,1,0,3,1,3,5,6,1,1,1,1968.0,0,2,450,3,3,2,0,0,0,0,0,0,0,4,1,0,5,2007,8,4,129000,11.767575435251748,1788,39,39,1.0
1164,90,3,60.0,12900,1,1,3,3,0,4,0,19,1,2,2,6,4,4,1969,1969,1,1,9,10,2,0.0,3,3,1,4,3,0,2,1198,6,0,0,1198,1,3,1,5,1258,0,0,1258,2,0,0,2,0,2,3,6,6,0,0,4,1969.0,3,2,400,2,3,2,120,0,0,0,0,0,0,4,1,0,1,2008,8,2,108959,11.59873612138334,2456,39,39,3.0
1165,80,3,0.0,16157,1,1,0,3,0,2,0,24,1,2,0,7,5,7,1978,1978,1,1,9,10,2,0.0,3,3,2,4,3,1,0,680,5,391,289,1360,1,5,1,5,1432,0,0,1432,1,0,1,1,2,1,4,5,6,1,3,1,1978.0,3,2,588,3,3,2,168,180,0,0,0,0,0,4,1,0,6,2007,8,4,194000,12.175618592671356,2792,29,29,2.5
1166,20,3,79.0,9541,1,1,0,3,0,4,0,16,2,2,0,2,7,5,2009,2009,1,1,12,13,3,268.0,4,3,2,4,3,3,6,0,6,0,1502,1502,1,5,1,5,1502,0,0,1502,0,0,2,0,3,1,4,7,6,0,0,1,2009.0,2,2,644,3,3,2,0,114,0,0,0,0,0,4,1,0,9,2009,6,5,233170,12.359527368950229,3004,0,0,2.0
1167,20,3,64.0,10475,1,1,0,3,0,0,0,5,2,2,0,2,8,5,2008,2008,1,1,12,13,3,72.0,4,3,2,4,3,0,6,0,6,0,1694,1694,1,5,1,5,1694,0,0,1694,0,0,2,0,3,1,4,7,6,0,0,1,2008.0,2,3,776,3,3,2,160,33,0,0,0,0,0,4,1,0,2,2010,8,4,245350,12.41044511731981,3388,2,2,2.0
1168,60,3,58.0,10852,1,1,0,3,0,4,0,8,6,2,0,5,6,5,2000,2000,1,1,12,13,2,0.0,3,3,2,4,3,3,2,786,6,0,173,959,1,5,1,5,959,712,0,1671,1,0,2,1,3,1,3,7,6,1,3,1,2000.0,0,2,472,3,3,2,0,38,0,0,0,0,0,4,1,0,2,2006,8,4,173000,12.06105265381003,2630,6,6,3.5
1169,70,3,120.0,13728,1,1,3,3,0,0,0,7,2,2,0,5,6,7,1935,1986,3,1,11,12,2,0.0,3,3,1,3,3,3,5,626,6,0,501,1127,1,5,1,5,1236,872,0,2108,0,0,2,0,4,1,4,7,6,2,3,2,1935.0,3,2,540,3,3,2,0,0,0,0,90,0,0,4,1,0,7,2008,8,4,235000,12.367345048436391,3235,73,22,2.0
1170,60,3,118.0,35760,1,1,0,3,0,1,0,15,2,2,0,5,10,5,1995,1996,3,1,6,6,1,1378.0,4,4,2,5,3,1,2,1387,6,0,543,1930,1,5,1,5,1831,1796,0,3627,1,0,3,1,4,1,4,10,6,1,3,1,1995.0,0,3,807,3,3,2,361,76,0,0,0,0,0,4,1,0,7,2006,8,4,625000,13.345508528717259,5557,11,10,4.5
1171,80,3,76.0,9880,1,1,3,3,0,4,0,11,2,2,0,7,6,6,1977,1977,1,1,9,10,2,0.0,3,3,1,3,3,0,0,522,6,0,574,1096,1,3,1,5,1118,0,0,1118,1,0,1,0,3,1,3,6,6,1,1,1,1977.0,0,1,358,3,3,2,203,0,0,0,0,576,4,0,1,0,7,2008,8,4,171000,12.049424683420915,2214,31,31,2.0
1172,20,3,76.0,9120,1,1,3,3,0,4,0,12,2,2,0,2,6,6,1958,1958,3,1,8,8,2,0.0,3,3,1,3,3,3,0,662,6,0,599,1261,1,5,1,5,1261,0,0,1261,1,0,1,0,3,1,3,6,6,1,3,1,1958.0,2,2,433,3,3,2,0,0,0,0,288,0,0,4,3,1400,11,2008,8,4,163000,12.001511614739405,2522,50,50,2.0
1173,160,1,35.0,4017,1,2,0,3,0,4,0,21,2,2,4,5,7,5,2006,2007,1,1,8,8,2,0.0,4,3,2,4,3,3,6,0,6,0,625,625,1,5,1,5,625,625,0,1250,0,0,2,1,2,1,4,5,6,0,0,5,2006.0,0,2,625,3,3,2,0,54,0,0,0,0,0,4,1,0,3,2008,8,4,171900,12.05467400868968,1875,2,1,2.5
1174,50,3,138.0,18030,1,1,0,0,0,4,0,4,2,2,0,0,5,6,1946,1994,1,1,8,8,2,0.0,3,3,1,3,3,3,5,152,1,469,977,1598,1,3,1,5,1636,971,479,3086,0,0,3,0,3,1,5,12,0,1,4,6,0.0,1,0,0,0,0,2,122,0,0,0,0,0,0,2,1,0,3,2007,8,4,200500,12.208574513247495,4205,61,13,3.0
1175,70,3,80.0,16560,1,1,0,3,0,4,0,6,2,2,0,5,6,8,1932,1950,1,1,13,14,2,0.0,3,3,0,4,3,3,5,503,6,0,449,952,1,3,1,5,1170,1175,0,2345,0,0,2,1,4,1,3,9,6,1,4,5,1932.0,3,2,360,3,3,2,0,0,0,0,0,0,0,4,1,0,7,2006,8,4,239000,12.384223015005313,3297,74,56,2.5
1176,50,3,85.0,10678,1,1,3,3,0,4,0,15,2,2,0,0,8,5,1992,2000,3,1,6,6,1,337.0,4,3,2,4,3,3,2,700,6,0,983,1683,1,5,1,5,2129,743,0,2872,0,0,2,1,4,1,4,9,6,1,3,1,1992.0,0,2,541,3,3,2,0,33,0,0,0,0,0,4,1,0,4,2007,8,4,285000,12.560247968016562,4555,15,7,2.5
1177,20,3,37.0,6951,1,1,0,3,0,1,0,11,2,2,0,2,5,5,1984,1985,1,1,6,10,2,0.0,3,3,1,3,3,3,0,658,6,0,218,876,1,3,1,5,923,0,0,923,1,0,1,0,3,1,3,5,6,0,0,1,1984.0,3,1,264,3,3,2,362,0,0,0,0,0,0,2,1,0,10,2008,8,4,119500,11.691080018519527,1799,24,23,2.0
1178,50,4,0.0,3950,1,0,3,0,0,4,0,17,0,2,0,0,6,8,1926,2004,1,1,8,8,2,0.0,3,3,1,3,3,3,5,468,6,0,350,818,1,3,1,5,818,406,0,1224,0,0,1,0,3,1,3,5,6,0,0,5,1926.0,3,1,210,3,3,0,0,0,116,0,0,0,0,4,1,0,12,2009,8,4,115000,11.652696102959753,2042,83,5,1.0
1179,50,3,54.0,7681,1,1,0,3,0,2,0,6,2,2,0,0,5,6,1921,1950,1,1,13,14,2,0.0,3,3,0,3,3,3,6,0,6,0,731,731,1,5,1,5,820,523,0,1343,0,0,1,1,3,1,3,7,6,1,4,5,1921.0,3,1,186,2,3,2,192,0,102,0,0,0,0,4,1,0,7,2009,8,4,154900,11.950541482162043,2074,88,59,1.5
1180,20,3,77.0,8335,1,1,3,3,0,0,0,7,2,2,0,2,5,5,1954,1954,1,1,13,14,2,0.0,3,3,3,0,0,4,4,0,4,0,0,0,1,4,1,5,1124,0,0,1124,0,0,1,0,3,1,3,5,3,1,4,6,0.0,1,0,0,0,0,0,0,36,190,0,0,0,0,4,1,0,4,2006,8,4,93000,11.440365524765756,1124,52,52,1.0
1181,60,3,0.0,11170,1,1,1,3,0,0,0,23,2,2,0,5,7,5,1990,1991,1,1,8,8,2,0.0,3,3,5,4,3,3,3,1216,6,0,0,1216,1,5,1,5,1298,1216,0,2514,0,0,2,1,4,1,3,8,6,0,0,1,1990.0,0,2,693,3,3,2,0,0,0,0,0,0,0,0,1,0,4,2006,8,4,250000,12.429220196836383,3730,16,15,2.5
1182,120,4,64.0,5587,1,1,0,1,0,4,1,6,2,2,4,2,8,5,2008,2008,3,1,5,5,3,186.0,5,3,2,5,3,1,2,1480,6,0,120,1600,1,5,1,5,1652,0,0,1652,1,1,2,0,2,1,4,5,6,1,4,1,2008.0,0,2,482,3,3,2,162,53,0,153,0,0,0,4,1,0,11,2008,6,5,392500,12.880294363972055,3252,0,0,3.5
1183,60,3,160.0,15623,1,1,0,3,0,0,0,15,2,2,0,5,10,5,1996,1996,3,1,13,7,2,0.0,4,3,2,5,3,0,2,2096,6,0,300,2396,1,5,1,5,2411,2065,0,4476,1,0,3,1,4,1,5,10,6,2,3,1,1996.0,0,3,813,3,3,2,171,78,0,0,0,555,5,2,1,0,7,2007,8,0,745000,13.521140839642674,6872,11,11,4.5
1184,30,3,60.0,10800,1,0,3,3,0,4,0,17,2,2,0,2,5,6,1920,1950,3,1,11,12,2,0.0,3,3,0,3,3,3,5,821,6,0,299,1120,1,5,1,5,1130,0,0,1130,1,0,1,0,2,1,3,5,6,1,4,5,1970.0,3,2,720,3,3,2,229,0,0,0,0,0,0,4,1,0,6,2006,8,4,120000,11.695255355062795,2250,86,56,2.0
1185,20,3,50.0,35133,0,1,3,3,0,4,1,23,2,2,0,2,5,4,1963,1963,3,1,8,8,1,226.0,3,3,1,3,3,1,5,1159,6,0,413,1572,1,4,1,5,1572,0,0,1572,1,0,1,1,3,1,3,5,6,2,3,0,1963.0,2,3,995,3,3,2,0,263,0,0,263,0,0,4,1,0,5,2007,8,4,186700,12.137263685701864,3144,44,44,2.5
1186,50,3,60.0,9738,1,1,3,3,0,4,0,7,2,2,0,0,5,7,1924,1950,1,1,0,0,2,0.0,3,4,0,3,3,3,1,392,6,0,392,784,1,4,1,5,949,272,0,1221,1,0,1,0,4,1,3,7,6,0,0,1,1965.0,3,1,392,3,3,2,0,0,236,0,0,0,0,4,1,0,3,2006,8,4,104900,11.560772327227417,2005,82,56,2.0
1187,190,3,107.0,10615,1,1,0,0,0,0,1,17,0,0,1,5,3,5,1900,1970,1,1,6,6,2,0.0,3,3,1,2,3,2,1,440,6,0,538,978,1,3,1,5,1014,685,0,1699,1,0,2,0,3,2,3,7,6,0,0,4,1920.0,3,2,420,2,2,2,0,74,0,0,0,0,0,4,1,0,8,2009,8,0,95000,11.461642696843066,2677,109,39,3.0
1188,20,3,89.0,12461,1,1,3,3,0,0,0,15,2,2,0,2,8,5,1994,1995,1,1,7,7,2,0.0,4,3,2,4,3,3,2,1456,6,0,168,1624,1,5,1,5,1624,0,0,1624,1,0,2,0,2,1,4,5,6,1,2,1,1994.0,2,3,757,3,3,2,0,114,192,0,0,0,0,0,1,0,7,2006,8,4,262000,12.476103599529843,3248,12,11,3.0
1189,60,3,68.0,8935,1,1,0,3,0,4,0,5,2,2,0,5,7,5,2002,2002,1,1,12,13,1,95.0,4,3,2,4,3,3,6,0,6,0,831,831,1,5,1,5,831,829,0,1660,0,0,2,1,3,1,4,7,6,0,0,1,2002.0,2,2,493,3,3,2,144,68,0,0,0,0,0,4,1,0,7,2009,8,4,195000,12.180759965737863,2491,7,7,2.5
1190,60,3,60.0,7500,1,1,3,3,0,4,0,8,2,2,0,5,7,5,1999,1999,1,1,12,13,2,0.0,3,3,2,3,3,3,6,0,6,0,994,994,1,4,1,5,1028,776,0,1804,0,0,2,1,3,1,4,7,6,1,3,1,1999.0,0,2,442,3,3,2,140,60,0,0,0,0,0,4,1,0,6,2010,8,4,189000,12.149507585033072,2798,11,11,2.5
1191,190,3,0.0,32463,1,1,3,2,0,4,1,11,2,2,1,2,4,4,1961,1975,1,1,8,8,3,149.0,3,4,1,3,3,0,1,1159,6,0,90,1249,1,5,1,5,1622,0,0,1622,1,0,1,0,3,1,3,7,6,1,3,0,1975.0,0,4,1356,3,3,2,439,0,0,0,0,0,0,4,1,0,3,2007,8,4,168000,12.031725210748633,2871,46,32,2.0
1192,160,1,24.0,2645,1,2,3,3,0,4,0,21,2,2,3,5,8,5,1999,2000,1,1,8,8,1,456.0,4,3,2,4,3,3,6,0,6,0,776,776,1,5,1,5,764,677,0,1441,0,0,2,1,2,1,4,5,6,0,0,5,1999.0,3,2,492,3,3,2,206,0,0,0,0,0,0,4,1,0,11,2007,8,4,174000,12.066816325306588,2217,8,7,2.5
1193,50,4,60.0,9600,1,0,3,3,0,4,0,17,2,2,0,0,5,8,1925,1994,2,1,12,13,2,0.0,3,3,2,3,3,2,6,0,6,0,702,702,1,4,1,5,842,630,0,1472,0,0,1,0,3,1,4,6,6,0,0,5,1925.0,3,1,250,3,2,1,0,0,84,0,0,0,0,1,1,0,7,2007,8,4,125000,11.736077016252437,2174,82,13,1.0
1194,120,4,0.0,4500,1,1,3,3,0,2,0,11,2,2,4,2,6,5,1999,1999,3,1,12,13,1,425.0,3,3,2,5,3,3,2,883,6,0,341,1224,1,5,1,5,1224,0,0,1224,1,0,2,0,2,1,3,5,6,0,0,1,1999.0,0,2,402,3,3,2,0,304,0,0,0,0,0,4,1,0,6,2009,8,4,165000,12.013706813470414,2448,10,10,3.0
1195,60,3,80.0,9364,1,1,3,3,0,0,0,19,2,2,0,5,6,7,1969,1969,1,1,6,6,3,143.0,3,3,1,3,3,3,0,371,6,0,292,663,1,3,1,5,663,689,0,1352,0,0,1,1,4,1,3,7,6,0,0,1,1969.0,0,1,299,3,3,2,379,36,0,0,0,0,0,2,1,0,3,2010,8,4,158000,11.970356641102999,2015,41,41,1.5
1196,60,3,51.0,8029,1,1,0,3,0,4,0,8,2,2,0,5,6,5,2005,2005,1,1,12,13,2,0.0,3,3,2,4,3,3,6,0,6,0,728,728,1,5,1,5,728,728,0,1456,0,0,2,1,3,1,4,8,6,0,0,1,2005.0,0,2,400,3,3,2,100,24,0,0,0,0,0,4,1,0,7,2008,8,4,176000,12.07824495582233,2184,3,3,2.5
1197,60,3,58.0,14054,1,1,0,3,0,4,0,8,2,2,0,5,7,5,2006,2006,1,1,12,13,2,0.0,4,3,2,4,3,0,6,0,6,0,879,879,1,5,1,5,879,984,0,1863,0,0,2,1,4,1,4,9,6,1,4,3,2006.0,0,3,660,3,3,2,100,17,0,0,0,0,0,4,1,0,11,2006,6,5,219210,12.29779001527865,2742,0,0,2.5
1198,75,4,65.0,8850,1,1,0,0,0,0,0,17,2,2,0,4,7,6,1916,1950,1,1,8,8,2,0.0,3,3,0,3,3,3,6,0,6,0,815,815,1,5,1,5,815,875,0,1690,0,0,1,0,3,1,3,7,6,1,4,5,1916.0,3,1,225,3,3,2,0,0,330,0,0,0,0,4,1,0,7,2006,5,4,144000,11.87757552297847,2505,90,56,1.0
1199,20,3,70.0,9100,1,1,3,3,0,4,0,5,2,2,0,2,7,5,2001,2001,1,1,12,13,2,0.0,4,3,2,4,3,3,6,0,6,0,1212,1212,1,5,1,5,1212,0,0,1212,0,0,2,0,3,1,4,6,6,0,0,1,2001.0,2,2,573,3,3,2,356,0,0,0,0,0,0,4,1,0,6,2009,8,4,178000,12.08954444723597,2424,8,8,2.0
1200,20,3,75.0,11235,1,1,3,3,0,4,0,19,2,2,0,2,4,5,1963,1979,1,1,6,6,1,51.0,3,3,1,3,3,3,5,547,6,0,504,1051,1,4,1,5,1382,0,0,1382,0,0,1,1,3,1,3,6,6,1,1,1,1974.0,3,2,459,3,3,2,0,82,0,0,0,0,0,4,1,0,10,2006,8,4,148000,11.904974309480183,2433,43,27,1.5
1201,20,3,71.0,9353,1,1,3,3,0,4,0,12,2,2,0,2,4,5,1970,1970,1,1,8,8,2,0.0,3,3,1,3,3,3,6,0,6,0,864,864,1,4,1,5,864,0,0,864,0,0,1,0,3,1,3,5,6,0,0,1,1972.0,3,1,280,3,3,2,0,0,0,0,0,0,0,4,3,0,7,2006,7,0,116050,11.6617850286409,1728,36,36,1.0
1202,60,3,80.0,10400,1,1,3,3,0,0,0,5,2,2,0,5,7,5,1998,1998,1,1,12,13,2,0.0,3,3,2,4,3,0,6,0,6,0,866,866,1,5,1,5,866,913,0,1779,0,0,2,1,3,1,4,6,6,0,0,1,1998.0,2,2,546,3,3,2,198,36,0,0,0,0,0,4,1,0,3,2009,8,4,197900,12.19552218463499,2645,11,11,2.5
1203,50,4,50.0,6000,1,1,3,3,0,0,0,3,2,2,0,0,5,8,1925,1997,1,1,13,14,2,0.0,3,3,0,3,3,3,6,0,6,0,884,884,1,5,1,5,884,464,0,1348,1,0,1,0,3,1,3,5,6,1,2,5,1960.0,3,1,216,3,3,0,0,0,208,0,0,0,0,4,1,0,5,2009,8,4,117000,11.669937760751914,2232,84,12,2.0
1204,20,3,75.0,9750,1,1,3,3,0,4,0,5,2,2,0,2,7,5,2000,2001,1,1,12,13,1,171.0,4,3,2,4,3,3,6,0,6,0,1630,1630,1,5,1,5,1630,0,0,1630,0,0,2,0,3,1,4,6,6,1,3,1,2000.0,3,2,451,3,3,2,74,234,0,0,0,0,0,4,1,0,10,2009,8,4,213000,12.269052139516223,3260,9,8,2.0
1205,20,3,78.0,10140,1,1,3,3,0,4,0,14,2,2,0,2,5,6,1975,1975,1,1,6,6,2,0.0,3,3,1,4,3,3,0,788,6,0,268,1056,1,5,1,5,1074,0,0,1074,1,0,1,1,3,1,3,6,6,0,0,1,1975.0,2,2,495,3,3,2,0,88,0,0,0,0,0,2,1,0,7,2006,8,4,153500,11.941462360646149,2130,31,31,2.5
1206,20,3,90.0,14684,1,1,0,3,0,1,0,20,2,2,0,2,7,7,1990,1991,3,1,6,6,1,234.0,4,3,1,4,3,2,0,485,1,177,1496,2158,1,4,1,5,2196,0,0,2196,0,0,2,0,3,1,4,7,6,1,3,1,1990.0,2,3,701,3,3,2,84,70,0,0,0,0,0,4,1,0,6,2009,8,4,271900,12.513193308436527,4354,19,18,2.0
1207,20,2,0.0,8900,1,1,3,3,0,4,0,20,2,2,0,2,4,4,1966,1966,1,1,6,6,2,0.0,3,3,1,3,3,3,5,1056,6,0,0,1056,1,3,1,5,1056,0,0,1056,1,0,1,0,2,1,3,5,6,0,0,5,1966.0,3,1,384,3,3,2,0,42,0,0,0,0,0,2,1,0,11,2006,8,4,107000,11.580593459194764,2112,40,40,2.0
1208,20,3,70.0,9135,1,1,3,3,0,4,0,5,2,2,0,2,6,5,2003,2003,1,1,12,13,1,120.0,4,3,2,4,3,0,2,340,6,0,1342,1682,1,5,1,5,1700,0,0,1700,1,0,2,0,3,1,4,7,6,0,0,1,2003.0,2,2,544,3,3,2,192,23,0,0,0,0,0,4,1,0,5,2006,8,4,200000,12.206077645517674,3382,3,3,3.0
1209,20,3,70.0,7763,1,1,3,3,0,4,0,12,2,2,0,2,5,7,1962,1980,1,1,8,8,2,0.0,3,4,1,3,3,3,5,504,1,108,319,931,1,3,1,5,1283,0,0,1283,1,0,1,0,3,1,3,6,6,0,0,5,1980.0,3,2,506,3,3,2,0,0,0,0,0,0,0,4,1,0,10,2008,8,4,140000,11.849404844423074,2214,46,28,2.0
1210,20,3,85.0,10182,1,1,0,3,0,1,0,21,8,2,0,2,8,5,2006,2006,3,1,12,13,3,420.0,4,3,2,5,3,2,2,1220,6,0,440,1660,1,5,1,5,1660,0,0,1660,1,0,2,0,3,1,4,8,6,1,4,1,2006.0,2,2,500,3,3,2,322,50,0,0,0,0,0,4,1,0,5,2006,6,5,290000,12.577639650232573,3320,0,0,3.0
1211,60,3,70.0,11218,1,1,3,3,0,4,0,20,2,2,0,5,6,5,1992,1992,1,1,13,14,2,0.0,4,3,2,4,3,3,6,0,6,0,1055,1055,1,5,1,5,1055,790,0,1845,0,0,2,1,3,1,4,8,6,1,3,1,1992.0,2,2,462,3,3,2,635,104,0,0,0,0,0,0,3,400,5,2010,8,4,189000,12.149507585033072,2900,18,18,2.5
1212,50,3,152.0,12134,1,1,0,0,0,4,1,8,2,2,0,0,8,7,1988,2005,1,1,13,14,2,0.0,4,3,5,4,3,0,2,427,6,0,132,559,1,4,1,5,1080,672,0,1752,0,0,2,0,4,1,3,8,6,0,0,2,1988.0,2,2,492,3,3,2,325,12,0,0,0,0,0,4,1,0,6,2010,8,4,164000,12.00762780434872,2311,22,5,2.0
1213,30,3,50.0,9340,1,1,3,3,0,4,0,7,2,2,0,2,4,6,1941,1950,3,1,8,8,2,0.0,3,3,1,3,3,3,5,344,6,0,328,672,1,3,1,5,672,0,0,672,1,0,1,0,2,1,3,4,6,0,0,1,1941.0,3,1,234,3,3,0,0,113,0,0,0,0,0,4,1,0,8,2009,8,4,113000,11.635151947212842,1344,68,59,2.0
1214,80,3,0.0,10246,1,1,0,3,0,1,0,19,2,2,0,7,4,9,1965,2001,1,1,12,13,2,0.0,3,4,1,3,4,0,2,648,6,0,0,648,1,5,1,5,960,0,0,960,1,1,0,0,0,1,3,3,6,0,0,1,1965.0,3,1,364,3,3,2,88,0,0,0,0,0,0,4,1,0,5,2006,8,4,145000,11.884495917930655,1608,41,5,1.5
1215,85,3,69.0,10205,1,1,0,3,0,4,0,12,2,2,0,6,5,5,1962,1962,1,1,8,8,2,0.0,3,3,1,3,3,0,1,784,6,0,141,925,1,3,1,5,999,0,0,999,1,0,1,0,3,1,3,6,6,0,0,1,1962.0,3,1,300,3,3,2,150,72,0,0,0,0,0,4,1,0,5,2006,8,4,134500,11.80932691294063,1924,44,44,2.0
1216,20,3,99.0,7094,1,1,0,3,0,4,0,19,2,2,0,2,5,5,1966,1966,1,1,12,13,2,0.0,3,3,1,3,3,3,5,180,3,374,340,894,1,3,1,5,894,0,0,894,0,0,1,0,3,1,3,5,6,0,0,5,1966.0,2,1,384,3,3,2,0,0,0,0,0,0,0,2,1,0,5,2007,8,4,125000,11.736077016252437,1788,41,41,1.0
1217,90,4,68.0,8930,1,1,3,3,0,4,0,19,5,2,2,0,6,5,1978,1978,1,1,12,13,2,0.0,3,3,3,0,0,4,4,0,4,0,0,0,1,3,1,5,1318,584,0,1902,0,0,2,0,4,2,3,8,6,0,0,1,1978.0,3,2,539,3,3,2,0,0,0,0,0,0,0,4,1,0,4,2010,8,4,112000,11.626263078808801,1902,32,32,2.0
1218,20,1,72.0,8640,1,1,3,3,0,4,0,21,2,2,0,2,8,5,2009,2009,1,1,5,5,3,72.0,4,3,2,4,3,2,2,936,6,0,364,1300,1,5,1,5,1314,0,0,1314,1,0,2,0,3,1,4,6,6,0,0,1,2009.0,2,2,552,3,3,2,135,112,0,0,0,0,0,4,1,0,9,2009,6,5,229456,12.343470927093518,2614,0,0,3.0
1219,50,4,52.0,6240,1,1,3,3,0,4,0,3,2,2,0,0,4,5,1947,1950,1,1,0,0,2,0.0,3,3,3,0,0,4,4,0,4,0,0,0,1,4,0,5,672,240,0,912,0,0,1,0,2,1,3,3,6,0,0,6,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,7,2006,8,4,80500,11.296024885689746,912,59,56,1.0
1220,160,4,21.0,1680,1,1,3,3,0,4,0,2,2,2,3,5,6,5,1971,1971,1,1,5,5,1,236.0,3,3,1,3,3,3,6,0,6,0,672,672,1,3,1,5,672,546,0,1218,0,0,1,1,3,1,3,7,6,0,0,6,0.0,1,0,0,0,0,0,201,0,0,0,0,0,0,4,1,0,4,2006,8,0,91500,11.424105180165641,1890,35,35,1.5
1221,20,3,66.0,7800,1,1,0,3,0,4,0,12,2,2,0,2,5,5,1964,1964,1,1,13,14,2,0.0,3,3,1,3,3,3,5,312,3,600,0,912,1,3,1,5,912,0,0,912,0,0,1,0,2,1,3,5,6,0,0,1,1964.0,3,1,288,3,3,2,0,0,0,0,0,0,0,4,1,0,11,2006,8,0,115000,11.652696102959753,1824,42,42,1.0
1222,20,3,55.0,8250,1,1,3,3,0,4,0,19,1,2,0,2,5,5,1968,1968,3,1,6,6,2,0.0,3,3,1,3,3,3,1,250,3,492,210,952,1,5,1,5,1211,0,0,1211,0,0,1,0,3,1,3,5,6,1,3,1,1968.0,3,1,322,3,3,2,0,63,0,0,0,0,0,4,1,0,8,2008,8,4,134000,11.80560254159177,2163,40,40,1.0
1223,50,3,78.0,10496,1,1,3,3,0,4,0,12,0,2,0,0,6,6,1949,1950,1,1,13,14,1,320.0,3,3,1,3,3,2,5,196,6,0,844,1040,1,5,1,5,1168,678,0,1846,0,0,2,0,3,1,3,7,6,1,4,1,1949.0,3,1,315,3,3,2,0,0,0,0,0,0,0,1,1,0,1,2007,8,4,143000,11.870606902224587,2886,58,57,2.0
1224,20,3,89.0,10680,1,1,3,3,0,4,0,12,2,2,0,2,5,3,1951,1951,3,1,13,14,1,44.0,3,3,1,3,2,3,3,756,6,0,1380,2136,1,3,0,0,2136,0,0,2136,0,0,2,0,4,1,3,7,4,0,0,5,1951.0,3,2,528,3,3,2,0,30,0,0,0,0,0,2,1,0,10,2006,8,4,137900,11.834291315386718,4272,55,55,2.0
1225,60,3,60.0,15384,1,1,0,3,0,4,0,8,6,2,0,5,7,5,2004,2005,1,1,12,13,2,0.0,4,3,2,4,3,0,2,724,6,0,64,788,1,5,1,5,788,702,0,1490,1,0,2,1,3,1,4,8,6,1,4,1,2004.0,0,2,388,3,3,2,100,75,0,0,0,0,0,4,1,0,2,2008,8,4,184000,12.122696471358964,2278,4,3,3.5
1226,80,3,65.0,10482,1,1,3,3,0,4,0,12,2,2,0,7,6,8,1958,1958,3,1,12,13,1,63.0,3,4,1,3,3,0,2,507,6,0,81,588,1,5,1,5,1138,0,0,1138,0,1,1,0,3,1,3,6,6,0,0,1,1958.0,2,1,264,3,3,2,224,0,0,0,0,0,0,3,1,0,6,2007,8,4,145000,11.884495917930655,1726,49,49,1.5
1227,60,3,86.0,14598,1,1,0,3,0,1,0,21,1,2,0,5,6,5,2007,2007,1,1,12,13,3,74.0,4,3,2,4,3,2,6,0,6,0,894,894,1,5,1,5,894,1039,0,1933,0,0,2,1,4,1,4,9,6,1,4,3,2007.0,0,3,668,3,3,2,100,18,0,0,0,0,0,4,1,0,1,2008,8,4,214000,12.273735966890268,2827,1,1,2.5
1228,20,3,72.0,8872,1,1,3,3,0,0,0,12,2,2,0,2,5,8,1965,2008,1,1,12,13,1,300.0,3,3,1,3,3,3,0,595,6,0,317,912,1,5,1,5,912,0,0,912,1,0,1,0,2,1,4,5,6,0,0,5,1992.0,3,2,576,3,3,2,0,240,0,0,0,0,0,4,1,0,12,2008,8,4,147000,11.898194668458823,1824,43,0,2.0
1229,120,3,65.0,8769,1,1,3,3,0,0,0,16,2,2,4,2,9,5,2008,2008,3,1,8,8,1,766.0,5,3,2,5,3,3,2,1540,6,0,162,1702,1,5,1,5,1702,0,0,1702,1,0,1,1,1,1,5,7,6,1,4,1,2008.0,0,3,1052,3,3,2,0,72,0,0,224,0,0,4,1,0,10,2008,6,5,367294,12.813920618864572,3404,0,0,2.5
